iteration,time_sec,hvm_busy_cores,hvm_cores,primary_busy_cores,primary_cores,primary_cores_mask,system_busy_mask_raw,f_min,f_max,f_avg,f_stddev,f_med,pred_peak,upper_bound,cpu_max,overpredicted,safeguard,feedback_max,update_model
71,0.531,1,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001111000000110011110000000000000000000000110000,2,5,2.979798,0.791110,3.000000,8,8,5,1,0,7,1
71,0.536,0,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100000000110011001100000000000000000000111100,2,6,3.181818,0.880354,3.000000,7,7,6,1,0,7,1
72,0.542,0,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100000000110011000000000000000000000000110000,2,5,2.989899,0.745288,3.000000,8,8,5,1,0,7,1
73,0.547,0,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100001100111100000000000000000000000000110000,2,6,3.292929,0.945511,3.000000,7,7,6,1,0,7,1
74,0.552,1,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100110000110000110000000000000000000000111111,2,5,3.000000,0.828775,3.000000,8,8,5,1,0,7,1
75,0.557,0,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100000000110000001100000000000000000000110000,2,6,3.373737,0.949065,3.000000,7,7,6,1,0,7,1
76,0.562,2,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100111100111100000000000000000000000000110000,2,5,3.060606,0.749656,3.000000,8,8,5,1,0,7,1
77,0.567,1,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001111000011110000000000000000000000000000110000,2,6,3.424242,1.015943,3.000000,7,7,6,1,0,7,1
78,0.572,1,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001111000000111111110000000000000000000000110000,2,6,3.141414,0.942917,3.000000,7,7,6,1,0,7,1
78,0.577,0,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100000000110000000000000000000000000000110000,2,5,3.040404,0.815496,3.000000,8,8,5,1,0,7,1
79,0.583,0,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100000000110000110000000000000000000000110000,2,6,3.222222,0.948742,3.000000,7,7,6,1,0,7,1
80,0.588,0,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100000011110000000000000000000000000000110000,2,5,2.909091,0.805172,3.000000,8,8,5,1,0,7,1
81,0.593,0,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100000000110000001100000000000000000000110000,2,6,3.343434,0.922903,3.000000,7,7,6,1,0,7,1
82,0.598,0,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100000000110000000000000000000000000000110000,2,5,3.050505,0.857218,3.000000,8,8,5,1,0,7,1
83,0.603,0,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100000000110000000000000000000000000000110011,2,6,3.191919,0.950032,3.000000,7,7,6,1,0,7,1
84,0.608,0,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100000000110000001100000000000000000000110011,2,6,3.080808,0.895294,3.000000,7,7,6,1,0,7,1
84,0.613,0,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100000000111100001100000000000000000000110011,2,6,3.131313,1.060269,3.000000,7,7,6,1,0,7,1
84,0.618,0,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100000000110000001100000000000000000000110011,2,6,3.030303,0.771389,3.000000,7,7,6,1,0,7,1
84,0.623,1,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001111000000110000110000000000000000000000110011,2,5,2.969697,0.809721,3.000000,8,8,5,1,0,7,1
85,0.628,1,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001111000011110000000000000000000000000000110011,2,6,3.181818,0.903010,3.000000,7,7,6,1,0,7,1
86,0.634,0,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100000011110000000000000000000000000000110011,2,5,2.919192,0.774294,3.000000,8,8,5,1,0,7,1
87,0.639,0,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100000000111100001100000000000000000000110011,2,7,3.101010,1.019952,3.000000,7,7,7,1,0,7,1
88,0.644,1,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001111000000110000000000000000000000000000110011,2,5,2.959596,0.839904,3.000000,8,8,5,1,0,7,1
89,0.649,1,3,6,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100111111111100001100000000000000000000110011,2,6,3.171717,0.829268,3.000000,7,7,6,1,0,7,1
90,0.654,0,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100001100110000110000000000000000000000110011,2,6,3.010101,0.846800,3.000000,7,7,6,1,0,7,1
90,0.659,0,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100000000110000111100000000000000000000110011,2,5,2.858586,0.864684,3.000000,8,8,5,1,0,7,1
91,0.664,1,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001111000000110011110000000000000000000000110011,2,5,3.080808,0.836983,3.000000,8,8,5,1,0,7,1
91,0.669,1,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001111000000110011000000000000000000000000110011,2,6,3.121212,0.856027,3.000000,7,7,6,1,0,7,1
92,0.674,0,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100000000110000000000000000000000000000110011,2,5,2.919192,0.799959,3.000000,8,8,5,1,0,7,1
93,0.679,1,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001111000000110000000000000000000000000000110011,2,6,3.333333,0.953463,3.000000,7,7,6,1,0,7,1
94,0.684,0,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100000000110000001100000000000000000000110011,2,6,2.868687,0.848605,3.000000,7,7,6,1,0,7,1
94,0.689,1,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100001100110000000000000000000000000000110011,2,5,2.868687,0.906168,3.000000,8,8,5,1,0,7,1
95,0.695,0,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100000000110000000000000000000000000000110011,2,6,3.050505,0.957414,3.000000,7,7,6,1,0,7,1
96,0.700,1,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001111000000110000001100000000000000000000110011,2,5,2.969697,0.915131,3.000000,8,8,5,1,0,7,1
97,0.705,1,3,6,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001111000000111111111100000000000000000000110011,2,6,3.212121,0.966852,3.000000,7,7,6,1,0,7,1
98,0.710,0,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001100000011110000110000000000000000000000111100,2,5,2.848485,0.783203,3.000000,8,8,5,1,0,7,1
99,0.715,0,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100000000110000000000000000000000000000111100,2,5,3.090909,0.805172,3.000000,8,8,5,1,0,7,1
99,0.720,1,3,5,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001100110011110011110000000000000000000000111100,2,6,3.070707,0.831847,3.000000,7,7,6,1,0,7,1
100,0.725,1,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000001111000011110000000000000000000000000000001100,2,4,2.828283,0.682248,3.000000,8,8,4,1,0,7,1
101,0.731,1,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000001111001100110011000000000000000000000000001100,2,6,3.070707,0.867512,3.000000,7,7,6,1,0,7,1
