iteration,time_sec,hvm_busy_cores,hvm_cores,primary_busy_cores,primary_cores,primary_cores_mask,system_busy_mask_raw,f_min,f_max,f_avg,f_stddev,f_med,pred_peak,upper_bound,cpu_max,overpredicted,safeguard,explore,update_model
74,0.599,3,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111001100000000001100000000000000000000000011,2,6,3.292929,0.945511,3.000000,7,7,6,1,0,0,1
75,0.604,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100110011001100000000000000000000000011,2,6,3.060606,0.972534,3.000000,7,7,6,1,0,0,1
75,0.609,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100001100001100000000000000000000000011,2,6,2.979798,0.898706,3.000000,7,7,6,1,0,0,1
75,0.614,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000011001100000000000000000000000011,2,6,3.050505,0.946805,3.000000,7,7,6,1,0,1,1
76,0.619,1,1,6,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111111110000110011001100000000000000000000000011,2,7,3.595960,1.162714,3.000000,7,7,7,1,0,0,1
77,0.624,4,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111001111001111111100000000000000000000000011,2,6,3.151515,0.914127,3.000000,7,7,6,1,0,0,1
77,0.629,3,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100000011001100001100000000000000000000000011,2,6,3.030303,0.784374,3.000000,7,7,6,1,0,0,1
77,0.634,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100111111001100001100000000000000000000000011,2,5,3.343434,0.976094,3.000000,8,8,5,1,0,0,1
78,0.639,3,3,6,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111111111001111001100000000000000000000000011,2,6,3.404040,1.053318,3.000000,7,7,6,1,0,1,1
79,0.644,1,1,3,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111111000000000000001100000000000000000000111111,2,6,3.434343,0.976094,3.000000,7,7,6,1,0,0,1
80,0.650,3,4,5,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100110011111100111100000000000000000000000011,2,6,2.939394,0.908080,3.000000,7,7,6,1,0,0,1
80,0.655,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100111111000011001100000000000000000000000011,2,6,3.030303,1.009596,3.000000,7,7,6,1,0,0,1
80,0.660,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111000000001100000000000000000000110011,2,7,3.131313,1.031293,3.000000,7,7,7,0,0,0,0
80,0.665,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100111111000000001100000000000000000000110011,2,6,3.161616,1.041629,3.000000,7,7,6,1,0,0,1
80,0.670,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111100111111000011001100000000000000000000110011,2,5,3.040404,0.941943,3.000000,8,8,5,1,0,0,1
81,0.675,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111100111100000011001100000000000000000000110011,2,6,3.262626,0.949065,3.000000,7,7,6,1,0,0,1
82,0.680,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100110000001100000000000000000000000011,2,6,3.132653,0.899407,3.000000,7,7,6,1,0,0,1
82,0.685,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000011001100000000000000000000000011,2,7,3.071429,1.022702,3.000000,7,7,7,0,0,0,0
82,0.690,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111000000001100000000000000000000000011,2,5,3.202020,0.816247,3.000000,8,8,5,1,0,0,1
83,0.695,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111111100000000001100000000000000000000000011,2,5,3.292929,0.923897,3.000000,8,8,5,1,0,0,1
83,0.701,3,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111110000000000001100000000000000000000000011,2,5,3.111111,0.863267,3.000000,8,8,5,1,0,0,1
83,0.706,3,3,3,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111110000000011001100000000000000000000000011,2,7,3.121212,0.890724,3.000000,7,7,7,1,0,0,1
84,0.711,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000000001100000000000000000000110011,2,6,3.212121,0.901992,3.000000,7,7,6,1,0,1,1
85,0.716,1,1,2,10,0000000000000000001111111111111111111100000000000000000000000000,0000000000000000111100000000000000001100000000000000000000110011,2,7,3.515152,1.067080,3.000000,7,7,7,1,0,0,1
86,0.721,4,4,3,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111111000000001100000000000000000000110011,2,5,3.151515,0.783203,3.000000,8,8,5,1,0,0,1
87,0.726,3,3,4,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111111100000011001100000000000000000000000011,2,5,3.303030,0.947666,3.000000,8,8,5,1,0,0,1
87,0.731,3,3,2,8,0000000000000000000000111111111111111100000000000000000000000000,0000000000000000111111110000000000001100000000000000000000000011,2,6,3.323232,1.052446,3.000000,7,7,6,1,0,0,1
88,0.736,4,4,4,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000011111100000000000000000000000011,2,7,3.111111,0.941618,3.000000,7,7,7,0,0,0,0
88,0.741,4,4,2,7,0000000000000000000000001111111111111100000000000000000000000000,0000000000000000111111111100000000001100000000000000000000000011,2,6,3.212121,0.966852,3.000000,7,7,6,1,0,0,1
